Date and Time,Field,Temperature [℃],Humidity [RH%],Pressure [hPa],Altitude [m],VOC [kΩ]
2022-05-20 21:43:47,Stevinson Almond,18.75,36.58,1005.83,100.93,49.05
2022-05-20 21:28:07,Stevinson Almond,19.4,36.66,1005.72,101.68,48.88
2022-05-20 21:14:14,Stevinson Almond,19.93,31.22,1005.73,101.68,51.62
2022-05-20 20:58:50,Stevinson Almond,20.44,28.48,1005.57,103.02,53.03
2022-05-20 20:45:18,Stevinson Almond,20.84,28.95,1005.53,103.36,53.3
2022-05-20 20:30:47,Stevinson Almond,21.33,28.43,1005.45,103.94,52.86
2022-05-20 20:16:19,Stevinson Almond,21.83,28.38,1005.42,104.28,52.14
2022-05-20 20:02:04,Stevinson Almond,22.35,26.86,1005.25,105.7,51.53
2022-05-20 19:46:31,Stevinson Almond,23.22,25.79,1005.2,106.12,53.47
2022-05-20 19:32:47,Stevinson Almond,23.83,22.44,1004.97,108.04,60.54
2022-05-20 19:17:32,Stevinson Almond,24.32,25.2,1004.93,108.3,54.51
2022-05-20 19:03:45,Stevinson Almond,24.8,23.61,1004.91,108.46,61.7
2022-05-20 18:48:41,Stevinson Almond,25.33,23.58,1004.93,108.38,57.39
2022-05-20 18:34:51,Stevinson Almond,25.68,23.15,1004.91,108.55,62.25
2022-05-20 18:20:39,Stevinson Almond,26.08,24.01,1004.96,108.13,64.76
2022-05-20 18:05:07,Stevinson Almond,26.27,24.14,1005.06,107.12,58.64
2022-05-20 17:52:08,Stevinson Almond,26.57,22.08,1005.03,107.46,66.45
2022-05-20 17:36:43,Stevinson Almond,26.69,22.43,1005.09,107.12,63.82
2022-05-20 17:21:38,Stevinson Almond,26.73,24.03,1005.11,106.79,57.75
2022-05-20 17:08:00,Stevinson Almond,26.81,23.42,1005.01,107.71,68.52
2022-05-20 16:53:21,Stevinson Almond,27,23.92,1004.96,108.04,64.01
2022-05-20 16:38:54,Stevinson Almond,26.92,23.14,1005.06,107.29,64.81
2022-05-20 16:23:38,Stevinson Almond,26.96,23.3,1005.12,106.87,58.19
2022-05-20 16:09:54,Stevinson Almond,26.91,24.98,1005.12,106.62,59.72
2022-05-20 15:54:49,Stevinson Almond,26.97,24.74,1005.43,104.19,53.44
2022-05-20 15:41:00,Stevinson Almond,26.93,23.99,1005.61,102.85,57.63
2022-05-20 15:26:55,Stevinson Almond,27.14,24.41,1005.66,102.27,53.88
2022-05-20 15:11:45,Stevinson Almond,26.98,26.01,1005.71,101.77,49.37
2022-05-20 14:56:59,Stevinson Almond,27.73,25.9,1005.81,100.93,48.12
2022-05-20 14:42:10,Stevinson Almond,27.27,24.79,1005.86,100.59,50.17
2022-05-20 14:28:34,Stevinson Almond,27.64,26.22,1005.97,99.59,52.5
2022-05-20 14:14:02,Stevinson Almond,26.96,26.43,1006.03,99,54.34
2022-05-20 13:59:47,Stevinson Almond,27.09,25.42,1006.11,98.34,53.88
2022-05-20 13:45:55,Stevinson Almond,26.22,25.84,1005.91,99.93,54.69
2022-05-20 13:29:56,Stevinson Almond,26.27,28.2,1006.03,99,48.35
2022-05-20 13:16:04,Stevinson Almond,25.84,28,1006.02,99.34,53.78
2022-05-20 13:00:43,Stevinson Almond,25.4,25.92,1006.16,98.17,55.45
2022-05-20 12:47:12,Stevinson Almond,25.11,28.8,1006.3,97.08,57.75
2022-05-20 12:32:02,Stevinson Almond,24.76,29.08,1006.38,96.16,55.49
2022-05-20 12:17:45,Stevinson Almond,25.12,26.87,1006.51,95.16,62.3
2022-05-20 12:03:52,Stevinson Almond,24.86,28.02,1006.41,95.91,63.97
2022-05-20 11:48:40,Stevinson Almond,23.98,31.25,1006.51,95.07,60.46
2022-05-20 11:34:04,Stevinson Almond,23.65,30.4,1006.63,93.99,61.84
2022-05-20 11:19:20,Stevinson Almond,23.76,30.38,1006.83,92.65,66.61
2022-05-20 11:05:07,Stevinson Almond,22.54,30.13,1006.77,93.15,72.81
2022-05-20 10:51:01,Stevinson Almond,21.97,32.53,1006.58,94.57,72.93
2022-05-20 10:36:25,Stevinson Almond,21.88,31.27,1006.31,96.75,76.53
2022-05-20 10:22:33,Stevinson Almond,21.2,33.31,1006.19,98,80.2
2022-05-20 10:07:10,Stevinson Almond,20.34,32.85,1006.17,97.92,80.43
2022-05-20 09:53:39,Stevinson Almond,19.79,34.39,1006.41,96.08,87.58
2022-05-20 09:38:04,Stevinson Almond,19.36,33.29,1006.34,96.83,85.35
2022-05-20 09:24:06,Stevinson Almond,19.14,36.05,1006.09,98.92,89.64
2022-05-20 09:09:41,Stevinson Almond,18.77,34.07,1006.36,96.5,94.47
2022-05-20 08:55:13,Stevinson Almond,18.04,34.99,1006.48,95.41,98.41
2022-05-20 08:40:59,Stevinson Almond,17.63,35.91,1006.59,94.4,99.35
2022-05-20 08:11:50,Stevinson Almond,16.87,36.26,1006.69,93.82,106.82
2022-05-20 07:57:23,Stevinson Almond,16.51,36.61,1006.61,94.15,110.34
2022-05-20 07:43:13,Stevinson Almond,16.12,36.83,1006.39,96.24,115.28
2022-05-20 07:28:52,Stevinson Almond,15.74,39.13,1006.23,97.58,112.57
2022-05-20 07:13:34,Stevinson Almond,15.3,38.73,1006.17,98.08,110.63
2022-05-20 07:00:41,Stevinson Almond,15.06,38.47,1006.1,98.59,125.09
2022-05-20 06:44:41,Stevinson Almond,14.75,39.5,1006,99.42,111
2022-05-20 06:30:29,Stevinson Almond,14.74,38.64,1005.83,100.85,116.81
2022-05-20 06:16:02,Stevinson Almond,14.89,39.23,1005.99,99.59,114.8
2022-05-20 06:01:37,Stevinson Almond,15.04,38.88,1005.8,101.18,118.37
2022-05-20 05:47:38,Stevinson Almond,15.34,36.91,1005.76,101.43,126.61
2022-05-20 05:32:29,Stevinson Almond,15.66,36.2,1005.71,101.77,118.37
2022-05-20 05:18:57,Stevinson Almond,16.13,35.53,1005.59,103.02,134.43
2022-05-20 05:04:07,Stevinson Almond,16.38,34.32,1005.44,104.19,129.54
2022-05-20 04:50:02,Stevinson Almond,16.93,33.52,1005.32,105.03,134.11
2022-05-20 04:35:34,Stevinson Almond,17.27,32.83,1005.43,104.19,133.25
2022-05-20 04:20:40,Stevinson Almond,17.58,32.43,1005.34,104.61,125.28
2022-05-20 04:07:11,Stevinson Almond,17.87,29.88,1004.95,108.3,133.89
2022-05-20 03:51:20,Stevinson Almond,18.11,32.74,1005.36,104.95,104.3
2022-05-20 03:22:25,Stevinson Almond,18.85,32.56,1004.76,109.8,98.64
2022-05-20 03:08:56,Stevinson Almond,19.11,33.07,1004.83,109.13,104.95
2022-05-20 02:54:36,Stevinson Almond,19.42,32.58,1004.79,109.47,98.82
2022-05-20 02:39:05,Stevinson Almond,19.78,32.36,1004.96,108.13,89.64
2022-05-20 02:24:57,Stevinson Almond,20.08,31.48,1005,107.79,90.12
2022-05-20 02:10:15,Stevinson Almond,20.37,31.48,1005.08,107.12,86.4
2022-05-20 01:56:25,Stevinson Almond,20.86,31.26,1005.07,107.29,89.93
2022-05-20 01:42:05,Stevinson Almond,21.07,31.07,1004.99,107.88,84.4
2022-05-20 01:27:28,Stevinson Almond,21.06,33.88,1004.87,108.8,73.06
2022-05-20 01:13:04,Stevinson Almond,21.36,35.46,1004.69,110.22,65.52
2022-05-20 00:57:48,Stevinson Almond,21.51,34.94,1004.6,111.23,59.13
2022-05-20 00:43:40,Stevinson Almond,21.66,35.69,1004.59,111.14,55.71
2022-05-20 00:28:52,Stevinson Almond,21.49,37.29,1004.68,110.56,51.37
2022-05-20 00:15:15,Stevinson Almond,20.96,42.27,1004.75,109.97,45.12
2022-05-20 00:00:32,Stevinson Almond,20.69,44.98,1004.62,110.98,41.5
2022-05-19 23:45:29,Stevinson Almond,20.21,46.92,1004.69,110.39,40.23
2022-05-19 23:31:53,Stevinson Almond,19.85,50.89,1004.75,109.97,34.9
2022-05-19 23:16:33,Stevinson Almond,20.03,50.41,1004.76,109.89,36.01
2022-05-19 23:02:40,Stevinson Almond,20.24,55.74,1004.89,108.8,30.49
2022-05-19 22:47:37,Stevinson Almond,20.78,53.31,1004.94,108.3,32.9
2022-05-19 22:33:12,Stevinson Almond,21.36,54.84,1004.81,109.3,31.61
2022-05-19 22:19:31,Stevinson Almond,21.19,55.21,1004.87,108.97,28.06
2022-05-19 22:04:28,Stevinson Almond,21.51,57.34,1004.8,109.47,28.28
2022-05-19 21:50:40,Stevinson Almond,21.65,56.26,1004.8,109.38,26.1
2022-05-19 21:35:17,Stevinson Almond,22.01,55.07,1004.82,109.3,28.99
2022-05-19 21:21:06,Stevinson Almond,22.28,58.07,1004.71,110.22,26.48
2022-05-19 21:06:22,Stevinson Almond,22.9,56.19,1004.75,109.97,27.69
2022-05-19 20:52:28,Stevinson Almond,23.62,53.27,1004.79,109.64,26.41
2022-05-19 20:38:21,Stevinson Almond,24.4,51.58,1004.8,109.55,25.45
2022-05-19 20:22:54,Stevinson Almond,25.33,48.26,1004.83,109.22,28.46
2022-05-19 20:08:25,Stevinson Almond,26.43,43.34,1004.91,108.46,29.67
2022-05-19 19:53:55,Stevinson Almond,27.03,40.65,1004.89,108.63,30.03
2022-05-19 19:39:54,Stevinson Almond,27.8,40.41,1004.92,108.46,29.5
2022-05-19 19:25:42,Stevinson Almond,28.22,39.92,1004.87,108.88,29.17
2022-05-19 19:10:35,Stevinson Almond,28.86,37.18,1004.81,109.38,29.62
2022-05-19 18:56:48,Stevinson Almond,29.38,37.64,1004.82,109.38,28.17
2022-05-19 18:41:24,Stevinson Almond,29.88,38,1004.91,108.55,26.43
2022-05-19 18:26:55,Stevinson Almond,30.41,36.16,1005.02,107.63,26.07
2022-05-19 18:12:22,Stevinson Almond,30.7,35.59,1005.12,106.79,25.64
2022-05-19 17:58:27,Stevinson Almond,30.8,35.68,1005.2,106.2,25.17
2022-05-19 17:43:52,Stevinson Almond,31.53,35.21,1005.4,104.53,24.26
2022-05-19 17:29:14,Stevinson Almond,31.51,34.33,1005.53,103.27,23.95
2022-05-19 17:14:18,Stevinson Almond,31.79,37.06,1005.7,102.02,22.59
2022-05-19 17:00:11,Stevinson Almond,31.92,34.11,1005.78,101.35,22.96
2022-05-19 16:46:05,Stevinson Almond,32.41,35.5,1005.86,100.59,20.67
2022-05-19 16:30:46,Stevinson Almond,32.44,32.35,1006,99.42,22.06
2022-05-19 16:16:43,Stevinson Almond,32.4,34.87,1006.17,98,20.55
2022-05-19 16:02:17,Stevinson Almond,32.19,34.38,1006.41,96.16,20.75
2022-05-19 15:47:34,Stevinson Almond,32.6,35.17,1006.64,94.07,19.79
2022-05-19 15:32:39,Stevinson Almond,32.83,34.31,1007.02,91.06,20.85
2022-05-19 15:18:15,Stevinson Almond,33.32,34.31,1007.35,88.13,20.06
2022-05-19 15:04:28,Stevinson Almond,34,33.38,1007.43,87.38,18.95
2022-05-19 14:49:02,Stevinson Almond,34.04,29.16,1007.52,86.55,21.17
2022-05-19 14:35:07,Stevinson Almond,34.18,30.83,1007.8,84.29,19.57
2022-05-19 14:20:55,Stevinson Almond,33.6,31.98,1008.06,82.29,18.86
2022-05-19 14:05:28,Stevinson Almond,34.38,31.49,1008.31,80.11,18.78
2022-05-19 13:51:19,Stevinson Almond,33.96,30.65,1008.44,78.86,18.35
2022-05-19 13:36:21,Stevinson Almond,33.48,31.89,1008.66,77.02,19.55
2022-05-19 13:21:50,Stevinson Almond,33.42,32.25,1008.89,75.1,19.1
2022-05-19 13:07:18,Stevinson Almond,32.85,35.27,1009.06,73.77,19.09
2022-05-19 12:53:18,Stevinson Almond,33.04,31.84,1009.24,72.35,18.58
2022-05-19 12:38:59,Stevinson Almond,32.85,33.9,1009.55,69.93,17.73
2022-05-19 12:23:43,Stevinson Almond,33.2,34.86,1010.03,65.76,18.68
2022-05-19 11:55:01,Stevinson Almond,32.19,33.35,1010.41,62.59,20.73
2022-05-19 11:40:53,Stevinson Almond,31.65,32.69,1010.61,60.92,20.81
2022-05-19 11:25:37,Stevinson Almond,32.04,31.68,1010.73,59.84,21.7
2022-05-19 11:11:06,Stevinson Almond,31.89,34.36,1010.71,60.17,21.65
2022-05-19 10:57:26,Stevinson Almond,31.07,32.9,1010.72,60.17,21.63
2022-05-19 10:42:25,Stevinson Almond,31.82,33.59,1010.89,58.59,21.81
2022-05-19 10:28:39,Stevinson Almond,30.48,34.37,1011.03,57.42,21.47
2022-05-19 10:13:01,Stevinson Almond,29.72,35.95,1011.04,57.34,23.06
2022-05-19 09:59:08,Stevinson Almond,29.32,35.87,1010.96,57.92,21.83
2022-05-19 09:44:01,Stevinson Almond,29.3,34.86,1011.09,56.84,22.93
2022-05-19 09:29:31,Stevinson Almond,29.8,34.37,1011.22,55.84,23.14
2022-05-19 09:15:31,Stevinson Almond,29.14,35.32,1011.36,54.76,22.93
2022-05-19 09:00:43,Stevinson Almond,28,36.15,1011.23,55.67,23.39
2022-05-19 08:46:04,Stevinson Almond,27.78,38.55,1011.26,55.59,22.54
2022-05-19 08:31:29,Stevinson Almond,27.12,42.74,1011.2,56.01,22.04
2022-05-19 08:17:24,Stevinson Almond,26.45,45.3,1011.13,56.51,20.63
2022-05-19 08:02:54,Stevinson Almond,25.89,42.38,1011.18,56.09,22.96
2022-05-19 07:49:15,Stevinson Almond,25.2,44.3,1011.23,55.67,21.7
2022-05-19 07:34:23,Stevinson Almond,23.89,46.72,1011.16,56.42,21.67
2022-05-19 07:19:03,Stevinson Almond,22.68,52.36,1010.95,58.09,23.39
2022-05-19 07:04:54,Stevinson Almond,21.59,56.19,1010.97,58.01,21.17
2022-05-19 06:50:07,Stevinson Almond,21.59,55.67,1010.91,58.51,22.54
2022-05-19 06:35:53,Stevinson Almond,22.13,53.79,1010.72,60.09,21
2022-05-19 06:21:10,Stevinson Almond,22.24,51.78,1010.47,62.09,22.2
2022-05-19 06:06:45,Stevinson Almond,22.75,49.86,1010.53,61.59,22.11
2022-05-19 05:52:38,Stevinson Almond,22.86,48.96,1010.49,61.84,20.81
2022-05-19 05:37:45,Stevinson Almond,23.19,47.49,1010.49,61.92,23.47
2022-05-19 05:23:33,Stevinson Almond,24.05,43.85,1010.47,62.17,23.37
2022-05-19 05:08:48,Stevinson Almond,24.18,41.99,1010.43,62.34,25.45
2022-05-19 04:54:19,Stevinson Almond,24.04,43.95,1010.42,62.42,24.83
2022-05-19 04:40:26,Stevinson Almond,24.42,42.82,1010.37,62.92,22.51
2022-05-19 04:25:43,Stevinson Almond,24.71,42.18,1010.4,62.67,22.39
2022-05-19 04:11:15,Stevinson Almond,24.84,42.69,1010.42,62.51,21.11
2022-05-19 03:56:39,Stevinson Almond,25.09,42.81,1010.43,62.42,20.29
2022-05-19 03:42:33,Stevinson Almond,25.13,44.09,1010.29,63.51,18.16
2022-05-19 03:27:30,Stevinson Almond,24.67,46.48,1010.38,62.76,18.64
2022-05-19 03:13:35,Stevinson Almond,24.21,48.23,1010.57,61.34,15.92
2022-05-19 02:58:51,Stevinson Almond,23.99,49.06,1010.64,60.67,15.9
2022-05-19 02:44:12,Stevinson Almond,23.88,50.22,1010.73,59.84,16.25
2022-05-19 02:29:37,Stevinson Almond,23.71,51.08,1010.98,57.92,16.7
2022-05-19 02:15:01,Stevinson Almond,23.34,51.21,1011.02,57.59,17.57
2022-05-19 02:00:54,Stevinson Almond,23.03,53.05,1011.12,56.76,15.35
2022-05-19 01:46:06,Stevinson Almond,22.98,53.22,1011.21,55.92,16.76
2022-05-19 01:32:08,Stevinson Almond,23.43,51.79,1011.28,55.34,14.71
2022-05-19 01:17:56,Stevinson Almond,23.33,52.12,1011.25,55.59,14.15
2022-05-19 01:02:39,Stevinson Almond,23.37,51.92,1011.37,54.51,17.25
2022-05-19 00:49:04,Stevinson Almond,22.58,54.15,1011.44,54.17,14.28
2022-05-19 00:34:23,Stevinson Almond,21.44,58.37,1011.45,53.92,14.59
2022-05-19 00:19:29,Stevinson Almond,21.35,59.03,1011.45,53.92,15.9
2022-05-19 00:04:47,Stevinson Almond,21.82,58.64,1011.42,54.26,16.89
2022-05-18 23:50:32,Stevinson Almond,22.04,56.31,1011.4,54.34,15.71
2022-05-18 23:36:10,Stevinson Almond,21.39,57.81,1011.41,54.17,15.37
2022-05-18 23:21:22,Stevinson Almond,20.75,59.87,1011.49,53.59,17.57
2022-05-18 23:07:09,Stevinson Almond,20.04,63.9,1011.48,53.67,17.71
2022-05-18 22:52:28,Stevinson Almond,19.37,72.11,1011.43,54.09,17.55
2022-05-18 22:38:00,Stevinson Almond,19.56,79.41,1011.59,52.76,16.34
2022-05-18 22:24:22,Stevinson Almond,19.91,78.8,1011.6,52.76,13.57
2022-05-18 22:09:03,Stevinson Almond,20.26,75.38,1011.47,53.84,16.01
2022-05-18 21:54:41,Stevinson Almond,20.75,77.45,1011.39,54.42,14.73
2022-05-18 21:40:25,Stevinson Almond,21.04,75.17,1011.22,55.76,14.06
2022-05-18 21:25:52,Stevinson Almond,21.56,73.81,1011.18,56.09,13.86
2022-05-18 21:11:12,Stevinson Almond,22.09,74.26,1011.01,57.59,13.9
2022-05-18 20:57:12,Stevinson Almond,22.86,73.74,1010.85,58.84,11.95
2022-05-18 20:43:45,Stevinson Almond,23.53,68.4,1010.82,59.26,10.29
2022-05-18 20:27:46,Stevinson Almond,24.39,64.55,1010.78,59.51,13.68
2022-05-18 20:13:50,Stevinson Almond,25.27,61.43,1010.71,59.92,11.94
2022-05-18 19:58:56,Stevinson Almond,26.48,55.53,1010.66,60.51,13.29
2022-05-18 19:44:19,Stevinson Almond,27.97,50.42,1010.6,61.09,14.12
2022-05-18 19:29:47,Stevinson Almond,29.49,44.66,1010.51,61.67,15.27
2022-05-18 19:15:16,Stevinson Almond,30.78,37.21,1010.37,63.01,16.84
2022-05-18 19:01:28,Stevinson Almond,31.93,35.94,1010.42,62.42,15.46
2022-05-18 18:46:13,Stevinson Almond,32.83,30.1,1010.45,62.26,19.4
2022-05-18 18:32:34,Stevinson Almond,33.32,28.5,1010.44,62.26,17.85
2022-05-18 18:17:39,Stevinson Almond,33.48,27.63,1010.46,62.26,18.1
2022-05-18 18:02:52,Stevinson Almond,33.43,27.12,1010.53,61.59,18.51
2022-05-18 17:48:06,Stevinson Almond,33.98,27.02,1010.71,60.01,19.28
2022-05-18 17:33:34,Stevinson Almond,33.96,26.44,1010.71,60.01,19.55
2022-05-18 17:19:41,Stevinson Almond,34.11,26.35,1010.79,59.42,17.92
2022-05-18 17:04:29,Stevinson Almond,34.27,27.99,1010.91,58.51,18.38
2022-05-18 16:50:23,Stevinson Almond,34.31,27.12,1011.12,56.67,17.45
2022-05-18 16:35:42,Stevinson Almond,34.24,25.7,1011.24,55.76,17.52
2022-05-18 16:20:59,Stevinson Almond,34.4,25.12,1011.45,54.01,18.11
2022-05-18 16:06:20,Stevinson Almond,34.55,28.59,1011.66,52.17,17.25
2022-05-18 15:52:09,Stevinson Almond,34.47,24.49,1011.77,51.26,17.61
2022-05-18 15:37:16,Stevinson Almond,34.39,27.05,1011.99,49.43,17.35
2022-05-18 15:22:45,Stevinson Almond,34.5,25.47,1012.21,47.59,17.22
2022-05-18 15:08:32,Stevinson Almond,34.91,27.43,1012.44,45.68,15.12
2022-05-18 14:53:39,Stevinson Almond,35.61,24.6,1012.55,44.76,16.38
2022-05-18 14:39:18,Stevinson Almond,35.14,25.98,1012.68,43.77,15.87
2022-05-18 14:24:37,Stevinson Almond,34.71,26.92,1012.89,41.93,16.56
2022-05-18 14:10:11,Stevinson Almond,34.17,26.56,1013.13,40.02,17.48
2022-05-18 13:56:08,Stevinson Almond,34.26,26.34,1013.28,38.69,16.83
2022-05-18 13:40:58,Stevinson Almond,33.74,27.55,1013.41,37.53,18.74
2022-05-18 13:26:43,Stevinson Almond,33.76,27.33,1013.59,36.11,17.74
2022-05-18 13:12:16,Stevinson Almond,33.41,25.27,1013.81,34.2,17.96
2022-05-18 12:57:25,Stevinson Almond,33.37,29.2,1014.01,32.7,17.3
2022-05-18 12:42:50,Stevinson Almond,33.27,26.01,1014.17,31.21,18.19
2022-05-18 12:28:48,Stevinson Almond,33.31,26.37,1014.27,30.62,16.38
2022-05-18 12:14:11,Stevinson Almond,33.99,25.29,1014.36,29.54,16.62
2022-05-18 11:59:14,Stevinson Almond,32.84,26.28,1014.6,27.8,18.4
2022-05-18 11:44:43,Stevinson Almond,31.67,30.71,1014.64,27.38,18.19
2022-05-18 11:30:35,Stevinson Almond,31.78,31.6,1014.79,26.05,16.13
2022-05-18 11:16:04,Stevinson Almond,31.27,29.54,1014.89,25.47,16.91
2022-05-18 11:01:10,Stevinson Almond,29.64,33.7,1014.91,25.22,17.73
2022-05-18 10:46:39,Stevinson Almond,29.02,33.29,1015.02,24.23,17.33
2022-05-18 10:32:09,Stevinson Almond,28.73,34.26,1015.12,23.4,16.75
2022-05-18 10:17:39,Stevinson Almond,27.04,41.85,1015.22,22.65,15.27
2022-05-18 10:03:28,Stevinson Almond,25.77,46.6,1015.29,21.82,13.08
2022-05-18 09:49:02,Stevinson Almond,25.81,44.74,1015.39,21.15,13.05
2022-05-18 09:34:20,Stevinson Almond,25.84,43.66,1015.51,20.16,14.09
2022-05-18 09:19:45,Stevinson Almond,24.99,48.33,1015.48,20.41,15.03
2022-05-18 09:05:22,Stevinson Almond,22.52,53.9,1015.58,19.66,15.52
2022-05-18 08:50:53,Stevinson Almond,21.44,57.75,1015.57,19.74,16.76
2022-05-18 08:36:17,Stevinson Almond,20.18,59.23,1015.6,19.41,19.53
2022-05-18 08:21:59,Stevinson Almond,19.5,63.51,1015.51,20.16,19.94
2022-05-18 08:07:28,Stevinson Almond,18.98,67.02,1015.33,21.65,22.2
2022-05-18 07:52:56,Stevinson Almond,16.8,74.53,1015.22,22.57,25.99
2022-05-18 07:38:29,Stevinson Almond,14.92,93.59,1015.19,22.73,25.27
2022-05-18 07:24:03,Stevinson Almond,13.65,97.39,1015.01,24.31,27.01
2022-05-18 07:09:41,Stevinson Almond,12.47,97.1,1014.87,25.47,28.67
2022-05-18 06:55:34,Stevinson Almond,11.75,96.75,1014.69,26.97,28.38
2022-05-18 06:40:53,Stevinson Almond,11.37,96.04,1014.72,26.8,30.31
2022-05-18 06:26:38,Stevinson Almond,11.09,95.88,1014.51,28.46,29.85
2022-05-18 06:11:55,Stevinson Almond,10.96,94.98,1014.41,29.38,31.88
2022-05-18 05:57:39,Stevinson Almond,10.95,95.01,1014.29,30.29,30.53
2022-05-18 05:43:04,Stevinson Almond,11.06,94.51,1014.1,31.87,31.21
2022-05-18 05:29:01,Stevinson Almond,11.23,94.22,1014.08,32.04,28.79
2022-05-18 05:14:32,Stevinson Almond,11.45,94,1013.89,33.62,28.75
2022-05-18 05:00:03,Stevinson Almond,11.62,94.69,1013.85,33.87,28.13
2022-05-18 04:45:22,Stevinson Almond,11.69,93.75,1013.68,35.28,29.11
2022-05-18 04:30:57,Stevinson Almond,12.03,93.55,1013.65,35.61,27.98
2022-05-18 04:17:06,Stevinson Almond,12.3,94.72,1013.48,37.03,25
2022-05-18 04:02:13,Stevinson Almond,12.45,94.36,1013.19,39.44,26.35
2022-05-18 03:47:38,Stevinson Almond,12.45,93.99,1013.19,39.36,26.89
2022-05-18 03:33:29,Stevinson Almond,12.49,93.51,1013.15,39.69,24.85
2022-05-18 03:18:47,Stevinson Almond,12.72,92.66,1013.15,39.77,25.67
2022-05-18 03:04:21,Stevinson Almond,13.02,92.74,1013.14,39.94,24.67
2022-05-18 02:49:55,Stevinson Almond,13.12,91.68,1013.12,40.02,24.37
2022-05-18 02:35:36,Stevinson Almond,13.23,90.57,1013.02,40.85,23.97
2022-05-18 02:21:03,Stevinson Almond,13.39,90.01,1012.92,41.77,24.88
2022-05-18 02:07:00,Stevinson Almond,13.54,88.76,1012.99,41.1,23.45
2022-05-18 01:52:10,Stevinson Almond,13.83,88.18,1012.93,41.52,24.63
2022-05-18 01:37:47,Stevinson Almond,13.94,87.35,1012.93,41.6,24.22
2022-05-18 01:23:37,Stevinson Almond,14.05,85.92,1013,41.1,23.29
2022-05-18 01:08:55,Stevinson Almond,14.31,84.91,1012.94,41.6,24.05
2022-05-18 00:54:40,Stevinson Almond,14.68,83.21,1012.87,42.18,23.16
2022-05-18 00:40:22,Stevinson Almond,15.14,81.15,1012.73,43.18,22.47
2022-05-18 00:25:32,Stevinson Almond,15.42,76.65,1012.6,44.43,24.31
2022-05-18 00:11:06,Stevinson Almond,15.36,83.63,1012.61,44.27,22.23
2022-05-17 23:56:40,Stevinson Almond,15.5,81.58,1012.5,45.18,22.11
2022-05-17 23:42:16,Stevinson Almond,15.58,82.99,1012.54,44.76,21.19
2022-05-17 23:28:04,Stevinson Almond,15.89,82.5,1012.63,44.1,19.7
2022-05-17 23:13:20,Stevinson Almond,16.4,77.61,1012.62,44.1,21.52
2022-05-17 22:59:13,Stevinson Almond,16.58,76.13,1012.67,43.77,20.03
2022-05-17 22:44:48,Stevinson Almond,16.84,77.01,1012.72,43.43,19.14
2022-05-17 22:29:59,Stevinson Almond,17.06,76.62,1012.57,44.51,20.31
2022-05-17 22:15:32,Stevinson Almond,17.39,73.02,1012.62,44.1,20.71
2022-05-17 22:01:19,Stevinson Almond,17.96,68.39,1012.64,44.02,19.94
2022-05-17 21:47:01,Stevinson Almond,18.44,70.67,1012.44,45.51,18.58
2022-05-17 21:32:10,Stevinson Almond,18.87,68.77,1012.27,47.18,19.83
2022-05-17 21:17:43,Stevinson Almond,19.26,67.15,1012.08,48.59,19.39
2022-05-17 21:03:15,Stevinson Almond,19.86,66.68,1011.88,50.43,18.81
2022-05-17 20:49:04,Stevinson Almond,20.6,64.28,1011.76,51.34,17.46
2022-05-17 20:34:43,Stevinson Almond,21.93,58.61,1011.58,52.92,17.4
2022-05-17 20:19:57,Stevinson Almond,23.57,50.43,1011.54,53.17,19.44
2022-05-17 20:05:45,Stevinson Almond,25.34,40.93,1011.45,53.92,20.87
2022-05-17 19:51:17,Stevinson Almond,26.59,37.51,1011.36,54.67,21.39
2022-05-17 19:36:23,Stevinson Almond,27.41,34.56,1011.27,55.51,22.68
2022-05-17 19:21:53,Stevinson Almond,28.05,35.38,1011.2,56.09,22.66
2022-05-17 19:07:59,Stevinson Almond,28.65,33.98,1011.08,57.01,22.08
2022-05-17 18:53:08,Stevinson Almond,29.3,33.1,1011.02,57.51,22.71
2022-05-17 18:38:24,Stevinson Almond,29.73,31.55,1010.92,58.26,23.67
2022-05-17 18:23:58,Stevinson Almond,30.64,31.12,1010.84,58.92,23.32
2022-05-17 18:09:30,Stevinson Almond,30.59,31.59,1010.92,58.26,23.19
2022-05-17 17:54:49,Stevinson Almond,30.99,30.09,1010.69,60.17,23.58
2022-05-17 17:40:18,Stevinson Almond,31.28,31.59,1010.84,59.09,22.18
2022-05-17 17:25:47,Stevinson Almond,31.47,29.56,1010.93,58.26,22.27
2022-05-17 17:11:40,Stevinson Almond,31.71,31.81,1010.95,58.09,21.02
2022-05-17 16:56:54,Stevinson Almond,31.97,30.84,1010.89,58.51,21.15
2022-05-17 16:43:06,Stevinson Almond,32.27,28.22,1011.13,56.59,21.54
2022-05-17 16:27:50,Stevinson Almond,32.08,28.85,1011.29,55.09,20.07
2022-05-17 16:13:12,Stevinson Almond,31.9,30.06,1011.54,53.17,19.86
2022-05-17 15:58:39,Stevinson Almond,31.68,28.14,1011.7,52.01,19.88
2022-05-17 15:44:22,Stevinson Almond,32.07,30.93,1011.75,51.26,17.77
2022-05-17 15:29:54,Stevinson Almond,31.89,32.67,1011.92,49.93,16.4
2022-05-17 15:15:05,Stevinson Almond,32.03,30.82,1012,49.26,16.38
2022-05-17 15:00:47,Stevinson Almond,32.43,34.06,1012.22,47.68,14.99
2022-05-17 14:46:10,Stevinson Almond,32.12,34.15,1012.46,45.68,15.07
